Brands,Months,Total Units,vs. Prior Period
Source Cannabis,08/2018,"31,093.004096000000",
Source Cannabis,09/2018,"29,899.546530000000",-0.03838347566273000
Source Cannabis,10/2018,"35,595.12497800000",0.19049046253210800
Source Cannabis,11/2018,"42,396.63322500000",0.19107976868191300
Source Cannabis,12/2018,"32,083.19764",-0.24326072144140200
Source Cannabis,01/2019,"40,587.399471",0.26506715217180600
Source Cannabis,02/2019,"79,377.05788700000",0.9557069169636140
Source Cannabis,03/2019,"49,038.08454100000",-0.3822133769330440
Source Cannabis,04/2019,"52,359.74136000000",0.06773626763954880
Source Cannabis,05/2019,"66,185.308437",0.2640495678147480
Source Cannabis,06/2019,"82,984.21080800000",0.25381618319404500
Source Cannabis,07/2019,"102,214.82767000000",0.23173826291478400
Source Cannabis,08/2019,"100,401.69078000000",-0.0177384918737412
Source Cannabis,09/2019,"99,566.85332300010",-0.008314974085737200
Source Cannabis,10/2019,"107,957.38865800000",0.08427036764715880
Source Cannabis,11/2019,"93,660.62863499990",-0.13242965767068500
Source Cannabis,12/2019,"95,206.56578600020",0.01650573110100380
Source Cannabis,01/2020,"105,259.35157800000",0.10558920709939100
Source Cannabis,02/2020,"80,477.67427700000",-0.2354344476712460
Source Cannabis,03/2020,"84,221.90635700000",0.04652510293864270
Source Cannabis,04/2020,"88,742.73141500010",0.05367754368842170
Source Cannabis,05/2020,"105,842.98437500000",0.1926946881996620
Source Cannabis,06/2020,"104,727.76448100000",-0.01053654997149880
Source Cannabis,07/2020,"115,479.710437",0.10266566854819600
Source Cannabis,08/2020,"88,775.20784900000",-0.23124843738302100
Source Cannabis,09/2020,"81,055.98109800000",-0.08695250552530210
Source Cannabis,10/2020,"116,848.92947800000",0.4415830626579530
Source Cannabis,11/2020,"93,443.100928",-0.20030845515282800
Source Cannabis,12/2020,"109,857.73760000000",0.17566451144047500
Source Cannabis,01/2021,"108,531.50851800000",-0.012072240981596000
Source Cannabis,02/2021,"85,815.54291300000",-0.20930295648873800
Source Cannabis,03/2021,"133,656.57766",0.5574868272464510
Source Cannabis,04/2021,"123,553.62191900000",-0.07558891539704300
Source Cannabis,05/2021,"108,924.87196000000",-0.11840000909556800
Source Cannabis,06/2021,"105,036.41030000000",-0.03569856535087820
Source Cannabis,07/2021,"112,875.100758",0.07462831636773990
Source Cannabis,08/2021,"113,509.01721600000",0.005616087637956080
Source Cannabis,09/2021,"120,233.68936300000",0.05924350603972990
Sours,02/2020,"7,837.407363000000",
Sours,03/2020,49.037772,-0.9937431130310380
Sours,04/2020,598.8481010000000,11.2119761273004
Sours,05/2020,497.210612,-0.16972165200203200
Sours,06/2020,"1,483.9936170000000",1.984637860062410
Sours,07/2020,"7,401.198463000000",3.987351952336600
Sours,08/2020,"3,418.2656640000000",-0.538147006719444
Sours,09/2020,"23,621.310568000000",5.910320288083960
Sours,10/2020,"3,247.8361260000000",-0.8625039827214380
Sours,11/2020,"1,286.483245",-0.6038952720855350
Sours,12/2020,"1,382.602022",0.07471436365267250
Sours,01/2021,"12,145.249784000000",7.784342558989840
Sours,02/2021,"3,708.065365",-0.6946900697023990
Sours,03/2021,"4,208.909581000000",0.13506887465561200
Sours,04/2021,"1,697.864617",-0.5966022590115600
Sours,05/2021,"2,613.5280090000000",0.5393029472620200
Sours,06/2021,"2,531.980105",-0.031202230746783800
Sours,07/2021,"2,424.0621050000000",-0.0426219778689772
Sours,08/2021,"2,593.04752",0.06971166895907590
Sours,09/2021,"2,015.9622270000000",-0.2225509901183760
Southern Humboldt Royal,03/2020,"5,034.544592000000",
Southern Humboldt Royal,04/2020,"2,585.537591",-0.48644062163865300
Southern Humboldt Royal,05/2020,998.880512,-0.6136662195602940
Southern Humboldt Royal,06/2020,256.120725,-0.7435922295779060
Southern Humboldt Royal,07/2020,138.62807,-0.4587393503590930
Southern Humboldt Royal,08/2020,,-1
Sovereign Wellness,07/2019,"9,889.339622000000",
Sovereign Wellness,08/2019,,-1
Sovereign Wellness,10/2019,"10,070.118407000000",
Sovereign Wellness,11/2019,"3,538.8284400000000",-0.6485812483058720
Sovereign Wellness,12/2019,"9,894.589926000000",1.7960072362253300
Sovereign Wellness,01/2020,"10,525.515357",0.06376468713899090
Sovereign Wellness,02/2020,"11,949.824733",0.13531968057533300
Sovereign Wellness,03/2020,,-1
Sovereign Wellness,04/2020,"3,160.3443420000000",
Sovereign Wellness,05/2020,,-1
Sovereign Wellness,06/2020,"10,894.816050000000",
Sovereign Wellness,07/2020,492.89979200000000,-0.9547583190264140
Sovereign Wellness,08/2020,"9,726.087972000000",18.732384005550600
Sovereign Wellness,09/2020,"13,337.958448000000",0.3713590177672720
Sovereign Wellness,10/2020,"5,549.289585000000",-0.5839476028783020
Sovereign Wellness,11/2020,"4,453.671090000000",-0.1974340099247140
Sovereign Wellness,12/2020,"2,528.711606000000",-0.4322186001391500
Sovereign Wellness,01/2021,"2,719.0247740000000",0.07526092241932020
Sovereign Wellness,02/2021,493.8194690000000,-0.8183836080781510
Sovereign Wellness,03/2021,"1,944.08764",2.93683878834676
Sovereign Wellness,04/2021,463.298423,-0.7616885095776860
Sovereign Wellness,05/2021,"1,871.4280550000000",3.0393577057351700
Sovereign Wellness,06/2021,"1,995.191543",0.06613317977644600
Sovereign Wellness,07/2021,"1,498.7045910000000",-0.2488417484235500
Sovereign Wellness,08/2021,603.0294120000000,-0.597632905362869
Sovereign Wellness,09/2021,,-1
Space Coyote,11/2018,"1,987.3188000000000",
Space Coyote,12/2018,"1,983.3303510000000",-0.0020069497656843900
Space Coyote,01/2019,"2,316.186028",0.16782664412520800
Space Coyote,02/2019,"1,576.872351",-0.3191944291445320
Space Coyote,03/2019,"4,092.9110950000000",1.5955880908206800
Space Coyote,04/2019,"5,691.0319740000000",0.39046068724832600
Space Coyote,05/2019,"5,239.845542000000",-0.07928024900603000
Space Coyote,06/2019,"5,494.024000000000",0.048508769192265300
Space Coyote,07/2019,"6,150.7984750000000",0.1195434302798830
Space Coyote,08/2019,"9,068.525375000000",0.4743655497508400
Space Coyote,09/2019,"9,269.344164000000",0.022144591396701800
Space Coyote,10/2019,"12,754.983542000000",0.37603948200967900
Space Coyote,11/2019,"10,106.77752",-0.2076212809902820
Space Coyote,12/2019,"15,540.655364000000",0.5376469238832120
Space Coyote,01/2020,"11,993.5225",-0.22824860219324800
Space Coyote,02/2020,"9,778.098697000000",-0.1847183596812360
Space Coyote,03/2020,"11,022.990606000000",0.12731431207397700
Space Coyote,04/2020,"9,636.209023",-0.12580810712522600
Space Coyote,05/2020,"11,819.342844000000",0.22655525796391900
Space Coyote,06/2020,"13,157.717988000000",0.11323600319110800
Space Coyote,07/2020,"19,163.89991000000",0.4564759578733710
Space Coyote,08/2020,"22,235.990783",0.16030614266551100
Space Coyote,09/2020,"19,105.44095400000",-0.1407875124410190
Space Coyote,10/2020,"15,583.364537000000",-0.1843493916460800
Space Coyote,11/2020,"11,904.353963000000",-0.2360857673107010
Space Coyote,12/2020,"13,345.345219000000",0.12104741344879000
Space Coyote,01/2021,"16,611.605574000000",0.2447490343187060
Space Coyote,02/2021,"13,432.465745000000",-0.19138064739364500
Space Coyote,03/2021,"21,069.451474000000",0.5685468233442340
Space Coyote,04/2021,"24,733.516741",0.17390416032052400
Space Coyote,05/2021,"22,695.21185",-0.08241063785406480
Space Coyote,06/2021,"17,301.567482000000",-0.2376556078721950
Space Coyote,07/2021,"22,519.30277300000",0.30157587145952800
Space Coyote,08/2021,"18,494.44610900000",-0.17872918644824500
Space Coyote,09/2021,"15,561.399785000000",-0.15859065509254000
Space Gem Candy,08/2018,"4,411.723008000000",
Space Gem Candy,09/2018,"8,385.859351000000",0.9008127517964060
Space Gem Candy,10/2018,"9,696.808240000010",0.15632850899695600
Space Gem Candy,11/2018,"8,039.063700000000",-0.17095775217681400
Space Gem Candy,12/2018,"9,121.532835000000",0.13465114538152100
Space Gem Candy,01/2019,"6,128.498283000000",-0.32812846329023800
Space Gem Candy,02/2019,"6,887.825325000000",0.12390099612270600
Space Gem Candy,03/2019,"10,980.842145000000",0.5942393465095610
Space Gem Candy,04/2019,"12,280.943628",0.11839724729965200
Space Gem Candy,05/2019,"13,744.776850000000",0.11919550047135800
Space Gem Candy,06/2019,"12,905.462376000000",-0.06106424885319300
Space Gem Candy,07/2019,"13,056.857786000000",0.011731110872986500
Space Gem Candy,08/2019,"11,585.389956000000",-0.11269693322215400
Space Gem Candy,09/2019,"11,898.548604",0.027030479698080200
Space Gem Candy,10/2019,"11,188.722961",-0.05965648976391740
Space Gem Candy,11/2019,"9,668.671530000000",-0.13585566791656000
Space Gem Candy,12/2019,"13,275.423772000000",0.3730349335799600
Space Gem Candy,01/2020,"15,453.653745000000",0.16407988252655500
Space Gem Candy,02/2020,"11,762.627386000000",-0.23884489842372900
Space Gem Candy,03/2020,"15,968.800182000000",0.3575878634909610
Space Gem Candy,04/2020,"13,499.216361000000",-0.15465055563684200
Space Gem Candy,05/2020,"13,838.285486000000",0.02511768949637660
Space Gem Candy,06/2020,"14,963.691952",0.08132557079694220
Space Gem Candy,07/2020,"21,824.23853600000",0.45847953873997100
Space Gem Candy,08/2020,"20,858.110338000000",-0.04426858680115300
Space Gem Candy,09/2020,"20,687.04361300000",-0.008201448847853250
Space Gem Candy,10/2020,"21,722.455301",0.05005121598667330
Space Gem Candy,11/2020,"20,621.593062000000",-0.0506785362771275
Space Gem Candy,12/2020,"21,816.329320000000",0.05793617662844780
Space Gem Candy,01/2021,"18,862.058542",-0.13541557494237500
Space Gem Candy,02/2021,"16,350.708268000000",-0.13314295830478900
Space Gem Candy,03/2021,"23,253.135880000000",0.42214853930876800
Space Gem Candy,04/2021,"23,409.83191",0.006738705300164720
Space Gem Candy,05/2021,"25,176.424675000000",0.07546370993998310
Space Gem Candy,06/2021,"26,530.165598000000",0.05377018144853010
Space Gem Candy,07/2021,"28,786.00366900000",0.08502917415525090
Space Gem Candy,08/2021,"28,757.614829000000",-0.0009862028896550520
Space Gem Candy,09/2021,"29,502.755949000000",0.0259110890952117
Space Monkey Meds,05/2020,499.440256,
Space Monkey Meds,06/2020,,-1
Space Monkey Meds,07/2020,"5,098.432233",
Space Monkey Meds,08/2020,"3,077.086496",-0.39646417655935100
Space Monkey Meds,09/2020,,-1
Space Monkey Meds,12/2020,692.449528,
Space Monkey Meds,01/2021,"4,290.334828",5.1958809335775900
Space Monkey Meds,02/2021,"1,936.848327",-0.5485554380605560
Space Monkey Meds,03/2021,"2,797.638515",0.4444282889890950
Space Monkey Meds,04/2021,,-1
Spherex,05/2019,140.252825,
Spherex,06/2019,291.183272,1.0761312437022200
Spherex,07/2019,297.526996,0.021786017982516600
Spherex,08/2019,106.03198900000000,-0.6436222916726520
Spherex,09/2019,83.91078,-0.20862769064909300
Spherex,10/2019,,-1
Spherex,03/2020,256.86452,
Spherex,04/2020,410.888476,0.5996311051444550
Spherex,05/2020,,-1
Spherex,07/2020,140.82851200000000,
Spherex,08/2020,64.73988,-0.5402928066157510
Spherex,09/2020,37.737072,-0.41709697330300900
Spherex,10/2020,,-1
Spirulinex,10/2018,150.96827200000000,
Spirulinex,11/2018,436.97070000000000,1.8944538757123700
Spirulinex,12/2018,297.79735000000000,-0.3184958396524070
Spirulinex,01/2019,140.481336,-0.5282653253966160
Spirulinex,02/2019,58.619790000000000,-0.5827218642055060
Spirulinex,03/2019,79.69507000000000,0.3595250000042650
Spirulinex,04/2019,95.505966,0.19839239742182300
Spirulinex,05/2019,72.93146900000000,-0.2363674013830720
Spirulinex,06/2019,71.42231200000000,-0.020692809574423900
Spirulinex,07/2019,22.886692,-0.6795582310469030
Spirulinex,08/2019,78.12883400000000,2.413723311346180
Spirulinex,09/2019,162.227508,1.076410202154050
Spirulinex,10/2019,123.158951,-0.24082572358813500
Spirulinex,11/2019,33.98052,-0.7240921611941950
Spirulinex,12/2019,97.22024000000000,1.8610580414896500
Spirulinex,01/2020,38.379272,-0.6052337249938900
Spirulinex,02/2020,33.174211,-0.13562167098948600
Spirulinex,03/2020,14.010792000000000,-0.5776601288271780
Spirulinex,04/2020,8.742308,-0.37603041997911300
Spirulinex,05/2020,,-1
Spirulinex,08/2020,8.631984,
Spirulinex,09/2020,,-1
Splash Nano,07/2020,36.30735,
Splash Nano,08/2020,65.81887800000000,0.8128251717627430
Splash Nano,09/2020,58.70211200000000,-0.10812651652919400
Splash Nano,10/2020,,-1
Splash Nano,11/2020,149.45205000000000,
Splash Nano,12/2020,,-1
Splash Nano,05/2021,343.4581480000000,
Splash Nano,06/2021,217.68770400000000,-0.3661885581471190
Splash Nano,07/2021,395.85210800000000,0.8184403653777350
Splash Nano,08/2021,537.7345700000000,0.3584229037375750
Splash Nano,09/2021,480.92998,-0.10563685723237000
Splatter Lab Extracts,03/2019,104.742092,
Splatter Lab Extracts,04/2019,41.573186,-0.6030899783823300
Splatter Lab Extracts,05/2019,,-1
Splatter Lab Extracts,06/2019,336.234268,
Splatter Lab Extracts,07/2019,,-1
Splatter Lab Extracts,08/2019,758.9658180000000,
Splatter Lab Extracts,09/2019,478.85084800000000,-0.369074552972819
Splatter Lab Extracts,10/2019,95.314316,-0.800951974089435
Splatter Lab Extracts,11/2019,165.04824,0.7316206728063810
Splatter Lab Extracts,12/2019,865.2601380000000,4.242468129317830
Splatter Lab Extracts,01/2020,571.1315490000000,-0.339930820897241
Splatter Lab Extracts,02/2020,"1,029.5853160000000",0.8027113329717330
Splatter Lab Extracts,03/2020,"1,068.0893930000000",0.03739765554309830
Splatter Lab Extracts,04/2020,"1,589.5701400000000",0.4882369869204380
Splatter Lab Extracts,05/2020,"1,333.5500670000000",-0.16106245742638300
Splatter Lab Extracts,06/2020,"1,338.7150500000000",0.003873107675378840
Splatter Lab Extracts,07/2020,668.9354320000000,-0.5003152971201750
Splatter Lab Extracts,08/2020,,-1
Splatter Lab Extracts,09/2020,29.351056,
Splatter Lab Extracts,10/2020,,-1
Splatter Lab Extracts,11/2020,101.228859,
Splatter Lab Extracts,12/2020,79.89610400000000,-0.21073787861226400
Splatter Lab Extracts,01/2021,101.19678600000000,0.26660476460779600
Splatter Lab Extracts,02/2021,,-1
Spliffin,08/2018,"42,726.81414599990",
Spliffin,09/2018,"35,440.819922000000",-0.1705250992761420
Spliffin,10/2018,"9,627.711188000020",-0.7283440053252380
Spliffin,11/2018,"2,034.0088200000000",-0.7887339181367230
Spliffin,12/2018,"9,787.407713000000",3.811880664804590
Spliffin,01/2019,"23,887.68053400000",1.4406544852802500
Spliffin,02/2019,"27,610.507346000000",0.15584714500435500
Spliffin,03/2019,"10,218.046489000000",-0.6299218134258480
Spliffin,04/2019,"2,612.369070000000",-0.7443377192683270
Spliffin,05/2019,"3,556.811642000000",0.36152723703775900
Spliffin,06/2019,"2,741.5179760000000",-0.2292203658953270
Spliffin,07/2019,"2,002.5855500000000",-0.2695340437191420
Spliffin,08/2019,976.610425,-0.5123252412362610
Spliffin,09/2019,"1,739.7501720000000",0.7814167527445750
Spliffin,10/2019,,-1
Spliffin,11/2019,"1,208.7356400000000",
Spliffin,12/2019,,-1
Spliffin,05/2020,"1,556.2915120000000",
Spliffin,06/2020,"2,569.816350000000",0.6512435685635220
Spliffin,07/2020,"2,798.9666760000000",0.08916992297912630
Spliffin,08/2020,"2,447.1674640000000",-0.12568896050693800
Spliffin,09/2020,,-1
Spliffin,10/2020,"1,346.5039660000000",
Spliffin,11/2020,"1,179.6748480000000",-0.12389797743826400
Spliffin,12/2020,890.8415150000000,-0.24484147770861000
Spliffin,01/2021,,-1
Sprig,08/2018,"2,621.7206400000000",
Sprig,09/2018,"2,987.7227780000000",0.13960379012769300
Sprig,10/2018,"4,784.5329280000000",0.6013978817682670
Sprig,11/2018,"6,871.813200000000",0.4362558066608420
Sprig,12/2018,"3,734.378778000000",-0.45656573173438400
Sprig,01/2019,"2,885.720777",-0.22725546910228300
Sprig,02/2019,"2,848.9217940000000",-0.01275209413651450
Sprig,03/2019,"1,440.203765",-0.4944740961183440
Sprig,04/2019,219.101922,-0.8478674147890460
Sprig,05/2019,61.711243,-0.7183445839420800
Sprig,06/2019,,-1
Spring Creek Farm,10/2020,"1,393.369573",
Spring Creek Farm,11/2020,,-1
SPS Wholesale,09/2020,498.96795200000000,
SPS Wholesale,10/2020,302.358675,-0.3940318736142000
SPS Wholesale,11/2020,,-1
Squared Grouper Brands,09/2019,33.564312,
Squared Grouper Brands,10/2019,,-1
St. Ides,11/2019,769.658778,
St. Ides,12/2019,"1,408.9643310000000",0.8306350440922270
St. Ides,01/2020,772.382853,-0.4518080862616240
St. Ides,02/2020,966.554329,0.25139278435017300
St. Ides,03/2020,"1,300.902052",0.3459171543372190
St. Ides,04/2020,"1,800.4783360000000",0.38402298100149400
St. Ides,05/2020,"2,302.330414000000",0.27873263896911500
St. Ides,06/2020,"2,472.53352",0.07392644642360140
St. Ides,07/2020,"1,945.1938380000000",-0.2132790830678010
St. Ides,08/2020,"2,431.198288000000",0.24984885336656200
St. Ides,09/2020,"1,952.2645400000000",-0.19699493470521900
St. Ides,10/2020,"4,232.013643",1.1677459976812400
St. Ides,11/2020,"2,636.3341670000000",-0.3770497003570270
St. Ides,12/2020,"2,783.3804310000000",0.055776792578359400
St. Ides,01/2021,"3,249.745645000000",0.16755352908493500
St. Ides,02/2021,"3,832.288838000000",0.17925808867419900
St. Ides,03/2021,"3,037.436092000000",-0.2074094045622150
St. Ides,04/2021,"3,206.3973620000000",0.05562627982363500
St. Ides,05/2021,"2,161.168498",-0.32598232408351100
St. Ides,06/2021,"2,212.460599000000",0.023733503911178700
St. Ides,07/2021,"2,766.282628000000",0.2503194991360850
St. Ides,08/2021,"2,709.841003000000",-0.020403419530854600
St. Ides,09/2021,"2,224.6217270000000",-0.1790582087520370
StackView Farms,05/2021,"7,455.973770000000",
StackView Farms,06/2021,"9,673.288031000000",0.29738761554146400
StackView Farms,07/2021,"6,549.011341000000",-0.32297980583102900
StackView Farms,08/2021,707.7117820000000,-0.8919360884948570
StackView Farms,09/2021,"3,788.0960260000000",4.35259709156573
Standard,12/2018,"7,364.528506000000",
Standard,01/2019,"13,304.753243000000",0.806599462838714
Standard,02/2019,"14,024.784807",0.054118370393590800
Standard,03/2019,"17,097.438825000000",0.21908742702892600
Standard,04/2019,"10,199.475369000000",-0.4034501030595150
Standard,05/2019,"11,980.396368",0.174609078856436
Standard,06/2019,"11,150.121708000000",-0.06930277050079010
Standard,07/2019,"11,838.141497000000",0.0617051371292536
Standard,08/2019,,-1
Standard,09/2019,710.444604,
Standard,10/2019,,-1
Standard Extracts,04/2019,202.247928,
Standard Extracts,05/2019,431.97870100000000,1.1358869051059000
Standard Extracts,06/2019,269.207176,-0.3768045151837240
Standard Extracts,07/2019,251.75361200000000,-0.06483320489198240
Standard Extracts,08/2019,,-1
Stash Logix,08/2018,42.188608,
Stash Logix,09/2018,101.177863,1.3982270995999700
Stash Logix,10/2018,117.29073400000000,0.15925292867670100
Stash Logix,11/2018,96.97158000000000,-0.1732375039958400
Stash Logix,12/2018,135.795589,0.40036481822818600
Stash Logix,01/2019,120.57981100000000,-0.11204913290666600
Stash Logix,02/2019,126.618744,0.05008245534569620
Stash Logix,03/2019,168.49814800000000,0.33075200935494900
Stash Logix,04/2019,133.70835400000000,-0.20646988950881500
