Brands,Months,ARP,vs. Prior Period
Private Label,05/2019,4.489463087007950,-0.023493945206303300
Private Label,06/2019,4.805084247766330,0.07030265192997300
Private Label,07/2019,5.6568704843964800,0.17726770077467700
Private Label,08/2019,5.297942160935850,-0.06344998077128990
Private Label,09/2019,4.901033035734430,-0.07491760256048380
Private Label,10/2019,5.207255352467680,0.062481177845676500
Private Label,11/2019,5.487564646077920,0.05383052580231090
Private Label,12/2019,6.240510587388540,0.13720948906702500
Private Label,01/2020,6.288824593810630,0.0077419957462659900
Private Label,02/2020,5.524636688807940,-0.12151522015016800
Private Label,03/2020,4.775082283615900,-0.13567487735628300
Private Label,04/2020,5.693403501695540,0.1923152656930240
Private Label,05/2020,5.146874752261260,-0.0959933279402231
Private Label,06/2020,4.37037780946316,-0.1508676585644430
Private Label,07/2020,4.501054314200150,0.02990050527303170
Private Label,08/2020,4.393287779061770,-0.023942509380169300
Private Label,09/2020,4.072655575554450,-0.07298229017353110
Private Label,10/2020,3.989653568167880,-0.0203803159503063
Private Label,11/2020,4.069100094430020,0.019913139049470100
Private Label,12/2020,4.273976793052640,0.050349387792910800
Private Label,01/2021,3.846927333356990,-0.09991852561993780
Private Label,02/2021,4.1282793593493600,0.07313681845579430
Private Label,03/2021,4.45897184224939,0.08010419211362500
Private Label,04/2021,4.316228832400850,-0.03201253896605300
Private Label,05/2021,4.233134193960110,-0.019251675865044600
Private Label,06/2021,4.446182873686250,0.050328827285968200
Private Label,07/2021,4.973894521510180,0.11868869608289600
Private Label,08/2021,4.715369604389420,-0.051976356957859900
Private Label,09/2021,4.933433960483630,0.04624544296405020
Proanti,09/2018,5.55975923109086,
Proanti,10/2018,5.623100002893320,0.011392718491882300
Proanti,11/2018,5.528703124216910,-0.0167873377012394
Proanti,12/2018,5.221901884853010,-0.05549244234512220
Proanti,01/2019,5.453472177495050,0.04434596776200390
Proanti,02/2019,,-1
ProCana (CA),09/2018,24.997136329306200,
ProCana (CA),10/2018,25.63059802404400,0.025341370563119300
ProCana (CA),11/2018,23.05619663700040,-0.10044250175624300
ProCana (CA),12/2018,26.69649118643700,0.15788790348858400
ProCana (CA),01/2019,23.905184460373800,-0.10455706356951100
ProCana (CA),02/2019,24.17260195869400,0.011186590037130500
ProCana (CA),03/2019,28.37721076949460,0.17394109322552200
ProCana (CA),04/2019,32.23402518159790,0.13591238559109700
ProCana (CA),05/2019,27.663639816398100,-0.14178760919405800
ProCana (CA),06/2019,32.42111704099150,0.1719758229997360
ProCana (CA),07/2019,33.57013536519340,0.035440429851604100
ProCana (CA),08/2019,33.65939610793580,0.0026589330597387600
ProCana (CA),09/2019,36.837383308959000,0.09441604926102420
ProCana (CA),10/2019,35.61289053409240,-0.03324049280581670
ProCana (CA),11/2019,32.19631419312110,-0.0959365075323124
ProCana (CA),12/2019,28.399675084242400,-0.11792154487328900
ProCana (CA),01/2020,31.55956973412640,0.11126516907361700
ProCana (CA),02/2020,29.218583063368100,-0.07417676129554190
ProCana (CA),03/2020,34.94626048488600,0.1960285825324200
ProCana (CA),04/2020,33.38890070915240,-0.0445644184563649
ProCana (CA),05/2020,33.829918805692500,0.013208524005679400
ProCana (CA),06/2020,26.75048289909470,-0.20926553052816000
ProCana (CA),07/2020,25.957176944948800,-0.029655761996458200
ProCana (CA),08/2020,17.164361331659000,-0.33874313959249000
ProCana (CA),09/2020,29.998657360232000,0.7477293084538230
ProCana (CA),10/2020,25.181336447782000,-0.16058455065512600
ProCana (CA),11/2020,24.357052259424400,-0.03273393332665100
ProCana (CA),12/2020,26.46736631727500,0.08664078211821060
ProCana (CA),01/2021,22.441568947365900,-0.15210419206997300
ProCana (CA),02/2021,22.051147811020000,-0.01739722999143030
ProCana (CA),03/2021,20.38399132344460,-0.0756040684078261
ProCana (CA),04/2021,20.485630830620100,0.0049862416816579200
ProCana (CA),05/2021,24.856436895313300,0.2133596031692680
ProCana (CA),06/2021,25.32593384201240,0.018888344643941600
ProCana (CA),07/2021,18.56242167056830,-0.2670587475129660
ProCana (CA),08/2021,32.488306388150200,0.7502191774719850
ProCana (CA),09/2021,27.38314314021050,-0.15713848505817300
Professor Snook's,02/2019,57.3821348356967,
Professor Snook's,03/2019,58.10927261532330,0.01267184955228050
Professor Snook's,04/2019,57.34440648774700,-0.013162548645887600
Professor Snook's,05/2019,56.84347363600810,-0.00873551375661939
Professor Snook's,06/2019,51.24184777662610,-0.0985447493102106
Professor Snook's,07/2019,47.932051207884300,-0.0645916709165108
Professor Snook's,08/2019,45.37871203203730,-0.053269975131525200
Professor Snook's,09/2019,44.935476330236300,-0.00976748087270772
Professor Snook's,10/2019,,-1
Professor Snook's,11/2019,46.960704547514500,
Professor Snook's,12/2019,43.900000004408300,-0.0651758650684103
Professor Snook's,01/2020,31.975924867167100,-0.27161902360008600
Professor Snook's,02/2020,31.71841978169510,-0.008053092648350580
Professor Snook's,03/2020,33.461586597254700,0.05495755550109610
Professor Snook's,04/2020,35.31351863433730,0.05534501574514550
Professor Snook's,05/2020,33.50409856061380,-0.051238736430080800
Professor Snook's,06/2020,32.96576729185490,-0.016067624317215900
Professor Snook's,07/2020,,-1
Professor Snook's,08/2020,30.146667927095300,
Professor Snook's,09/2020,,-1
Professor Snook's,10/2020,7.289411778129750,
Professor Snook's,11/2020,4.04225000593836,-0.44546279878628500
Professor Snook's,12/2020,,-1
Proof,09/2018,39.194490030700500,
Proof,10/2018,35.81009859076220,-0.086348653529803
Proof,11/2018,37.26410636900290,0.04060328888945750
Proof,12/2018,37.04421491342740,-0.0059008916891250400
Proof,01/2019,36.72884121241560,-0.008513439999978680
Proof,02/2019,35.89564832481050,-0.022684976168631600
Proof,03/2019,35.55031886672610,-0.009620371109042920
Proof,04/2019,35.23558971123940,-0.008853061393531430
Proof,05/2019,35.75271014773560,0.014676082924511900
Proof,06/2019,34.34266483917470,-0.03943883702058900
Proof,07/2019,33.1994314430245,-0.03328901241368220
Proof,08/2019,33.28795587648680,0.0026664442616805900
Proof,09/2019,36.81928654530570,0.10608433518482600
Proof,10/2019,34.379741534142400,-0.0662572591720795
Proof,11/2019,34.11391444619020,-0.007732085120190150
Proof,12/2019,36.075499653375700,0.05750102968334380
Proof,01/2020,34.73044642962080,-0.0372843962433942
Proof,02/2020,35.3949460114569,0.019133056155287100
Proof,03/2020,35.96712748937350,0.016165626519995300
Proof,04/2020,37.638053003529400,0.04645701869434950
Proof,05/2020,37.11457328017980,-0.013908257244350800
Proof,06/2020,37.86369043073600,0.020183908485249600
Proof,07/2020,38.90070972837010,0.02738822565462930
Proof,08/2020,38.55755724178290,-0.008821239740437520
Proof,09/2020,36.22123808279340,-0.06059302834822180
Proof,10/2020,38.43010604171420,0.06098267413918560
Proof,11/2020,39.85874119638170,0.03717489494087550
Proof,12/2020,40.0583630359,0.005008232410923470
Proof,01/2021,38.97413793470970,-0.027066135983105900
Proof,02/2021,39.06375009655090,0.002299272455784680
Proof,03/2021,38.88898152198540,-0.004473932331986060
Proof,04/2021,37.54176100615880,-0.034642730745336700
Proof,05/2021,37.67478306836090,0.00354330906800546
Proof,06/2021,30.918626085411400,-0.17932835792817700
Proof,07/2021,35.26381197228180,0.14053618924938600
Proof,08/2021,36.02940648013180,0.021710486332329100
Proof,09/2021,35.13120507160120,-0.02492967540350570
Prophet Cannabis,07/2019,12.582932514671200,
Prophet Cannabis,08/2019,,-1
Prophet Cannabis,09/2019,4.2954837653255800,
Prophet Cannabis,10/2019,,-1
Prophet Cannabis,03/2021,4.771417544432010,
Prophet Cannabis,04/2021,4.672470832668660,-0.020737382725771600
Prophet Cannabis,05/2021,2.9326464691069700,-0.37235638827262400
Prophet Cannabis,06/2021,3.4364522375068800,0.1717921930608040
Prophet Cannabis,07/2021,3.727119203362320,0.08458344413548750
Prophet Cannabis,08/2021,3.5326926845329300,-0.05216536102574690
Prophet Cannabis,09/2021,3.390296970288590,-0.04030798231269530
Puff Co.,09/2018,148.54790327748000,
Puff Co.,10/2018,116.3529495946790,-0.21673112156058100
Puff Co.,11/2018,141.41028205171000,0.21535622899393600
Puff Co.,12/2018,128.20697396864700,-0.09336879816303400
Puff Co.,01/2019,162.05210438264400,0.2639882166025900
Puff Co.,02/2019,190.2766338395780,0.17416947200073600
Puff Co.,03/2019,187.75936060728700,-0.013229544697606300
Puff Co.,04/2019,150.97816330123100,-0.19589541201616400
Puff Co.,05/2019,127.93431409576700,-0.15263034535323400
Puff Co.,06/2019,123.58638377578700,-0.03398564607713840
Puff Co.,07/2019,122.67046399073600,-0.0074111706894219300
Puff Co.,08/2019,155.58987038529700,0.26835641868157100
Puff Co.,09/2019,142.5065254131030,-0.08408866811055360
Puff Co.,10/2019,147.79488234046100,0.037109577347616000
Puff Co.,11/2019,118.70162691700700,-0.1968488689373890
Puff Co.,12/2019,141.7710940981950,0.1943483655646730
Puff Co.,01/2020,126.69801119321300,-0.10631986020042400
Puff Co.,02/2020,111.83117733957600,-0.11734070419594600
Puff Co.,03/2020,121.82418207447700,0.08935794983680900
Puff Co.,04/2020,114.59164847813000,-0.05936862019664910
Puff Co.,05/2020,114.89048105076700,0.0026078041166718400
Puff Co.,06/2020,116.99916941910200,0.018353899723013800
Puff Co.,07/2020,113.83842849517900,-0.02701507147115360
Puff Co.,08/2020,99.949149946919,-0.12200869892409400
Puff Co.,09/2020,104.29193497708700,0.043449944621587500
Puff Co.,10/2020,109.34420453161800,0.04844353070676400
Puff Co.,11/2020,114.4792187574420,0.046961924025331700
Puff Co.,12/2020,107.78091645905500,-0.05851107625550370
Puff Co.,01/2021,105.06545354633000,-0.025194283013505000
Puff Co.,02/2021,100.78094998917500,-0.04077937526121340
Puff Co.,03/2021,123.9950081884240,0.23034172829034500
Puff Co.,04/2021,127.57778114730400,0.028894493506022300
Puff Co.,05/2021,117.7841606337440,-0.0767658790228708
Puff Co.,06/2021,132.0726919805240,0.12131114463863000
Puff Co.,07/2021,132.38731202367500,0.002382173320116240
Puff Co.,08/2021,126.90150442671900,-0.04143756311008890
Puff Co.,09/2021,130.83157891361700,0.030969486962754500
Puff Preroll,10/2018,8.851565708722640,
Puff Preroll,11/2018,8.811174875712610,-0.00456312864177601
Puff Preroll,12/2018,8.720975693008100,-0.010236907560776200
Puff Preroll,01/2019,8.768585033140150,0.005459175877558600
Puff Preroll,02/2019,6.227899591267390,-0.2897486233263920
Puff Preroll,03/2019,6.283239448674040,0.008885797947714530
Puff Preroll,04/2019,6.162980599003690,-0.01913962545160180
Puff Preroll,05/2019,6.347792482562450,0.02998741933223550
Puff Preroll,06/2019,7.581563766943310,0.19436225865449500
Puff Preroll,07/2019,7.271336948565800,-0.040918579321345000
Puff Preroll,08/2019,8.741301694438490,0.2021587991686480
Puff Preroll,09/2019,9.471008741717640,0.0834780760105123
Puff Preroll,10/2019,8.741636250892310,-0.07701106721743560
Puff Preroll,11/2019,8.312392493978170,-0.04910336515893340
Puff Preroll,12/2019,8.44238985778306,0.01563898286793640
Puff Preroll,01/2020,7.5629685679610000,-0.10416733941886300
Puff Preroll,02/2020,6.4564424263988500,-0.146308441139069
Puff Preroll,03/2020,6.877384774217430,0.06519725880268750
Puff Preroll,04/2020,8.0292717705381,0.1674891014734220
Puff Preroll,05/2020,7.360901674053590,-0.08324168312959160
Puff Preroll,06/2020,7.445295396587520,0.011465133793514300
Puff Preroll,07/2020,7.34476633143157,-0.013502360860259100
Puff Preroll,08/2020,7.380994419727040,0.004932503862025990
Puff Preroll,09/2020,8.078161528123310,0.09445436058493270
Puff Preroll,10/2020,7.830441961787300,-0.030665339566880700
Puff Preroll,11/2020,8.118896178492680,0.036837539708875900
Puff Preroll,12/2020,8.749510215242000,0.07767238586199000
Puff Preroll,01/2021,8.571334545051460,-0.02036407362324770
Puff Preroll,02/2021,8.834913271378910,0.03075118873753790
Puff Preroll,03/2021,8.045357601866230,-0.08936767631556480
Puff Preroll,04/2021,7.860953442196730,-0.022920567213411900
Puff Preroll,05/2021,8.0298252539108,0.021482357446310600
Puff Preroll,06/2021,7.548073850524680,-0.059995253713832400
Puff Preroll,07/2021,8.289922985439570,0.0982832374994999
Puff Preroll,08/2021,7.83526076327913,-0.05484516840011730
Puff Preroll,09/2021,7.693870883539750,-0.01804533173956700
Puff Rite,12/2018,9.981578951344990,
Puff Rite,01/2019,,-1
Puffweiser,11/2020,30.656029069097900,
Puffweiser,12/2020,27.346463259227600,-0.10795807253479000
Puffweiser,01/2021,28.43326330311880,0.03974188667796070
Puffweiser,02/2021,26.435790438316800,-0.07025127026425080
Puffweiser,03/2021,28.406815124248900,0.07455894653617690
Puffweiser,04/2021,30.11546451777740,0.06014927706802280
Puffweiser,05/2021,28.78756346475660,-0.04409365999441690
Puffweiser,06/2021,25.79460379620540,-0.10396710621985500
Puffweiser,07/2021,24.69844909750780,-0.04249550438370570
Puffweiser,08/2021,23.594637214595600,-0.044691546362058300
Puffweiser,09/2021,23.63048238200660,0.0015192082457099000
Pulsar,05/2020,58.13333331838330,
Pulsar,06/2020,,-1
Pulsar,07/2020,46.38714286980260,
Pulsar,08/2020,60.74749999536610,0.3095762368005600
Pulsar,09/2020,63.70961420115040,0.04876108820956110
Pulsar,10/2020,47.012000052586500,-0.26208939353869700
Pulsar,11/2020,97.41666666666670,1.0721659694907400
Pulsar,12/2020,74.96222221387810,-0.2304990020816630
Pulsar,01/2021,70,-0.06619630618366830
Pulsar,02/2021,80.80000002602170,0.15428571465745200
Pulsar,03/2021,70.841249990664,-0.123251856833545
Pulsar,04/2021,,-1
Pulsar,05/2021,70.00000000000000,
Pulsar,06/2021,66.5,-0.05000000000000020
Pulsar,07/2021,,-1
Punch Edibles,09/2018,14.096795476273700,
Punch Edibles,10/2018,14.331215223560800,0.01662929335121750
Punch Edibles,11/2018,14.398114242541100,0.004668063240744430
Punch Edibles,12/2018,14.626870117274200,0.01588790524089950
Punch Edibles,01/2019,14.251189308650700,-0.025684292375024600
Punch Edibles,02/2019,14.195639618917500,-0.0038978985213161000
Punch Edibles,03/2019,13.97487306622420,-0.015551715781734100
Punch Edibles,04/2019,14.106421767496200,0.009413230492232990
Punch Edibles,05/2019,13.572447634953400,-0.03785326579226200
Punch Edibles,06/2019,14.21558054740170,0.04738518281640100
Punch Edibles,07/2019,15.696923746050000,0.10420560691902100
Punch Edibles,08/2019,15.8035820937637,0.006794856714557660
Punch Edibles,09/2019,13.749394937611600,-0.1299823763982430
Punch Edibles,10/2019,15.585418501030200,0.13353486257029200
Punch Edibles,11/2019,13.823165510459700,-0.11307062370215100
Punch Edibles,12/2019,14.410148339481600,0.04246370547887530
Punch Edibles,01/2020,13.355481952543100,-0.07318914157523730
Punch Edibles,02/2020,13.583934774093300,0.017105546798086300
Punch Edibles,03/2020,13.330413539465400,-0.018663313601258000
Punch Edibles,04/2020,14.316670648377200,0.07398548484576250
Punch Edibles,05/2020,14.249160644127200,-0.004715482105311930
Punch Edibles,06/2020,14.65878907052290,0.028747547776757300
Punch Edibles,07/2020,14.858043502298700,0.013592830268393600
Punch Edibles,08/2020,15.875826342435300,0.0685004617182048
Punch Edibles,09/2020,15.032470965044700,-0.05312198301996040
Punch Edibles,10/2020,14.753445681323800,-0.018561504916233900
Punch Edibles,11/2020,14.58033114233720,-0.011733837825136000
Punch Edibles,12/2020,13.953115940408300,-0.04301789827719880
Punch Edibles,01/2021,14.513666127818500,0.04017383570839640
Punch Edibles,02/2021,14.304689771626800,-0.014398591944398000
Punch Edibles,03/2021,15.635947746161100,0.09306444220656100
Punch Edibles,04/2021,16.543202370195400,0.05802364134000010
Punch Edibles,05/2021,15.799409974182200,-0.04496060553265190
Punch Edibles,06/2021,17.464311078214700,0.10537742274889800
Punch Edibles,07/2021,18.462844011253600,0.05717562682930660
Punch Edibles,08/2021,14.816046653774800,-0.19752088872418700
Punch Edibles,09/2021,17.924870377082300,0.20982815429481900
Pura Earth,05/2021,46.39642506702230,
Pura Earth,06/2021,,-1
Pure Beauty,11/2018,14.056833274988200,
Pure Beauty,12/2018,,-1
Pure Beauty,01/2019,7.3898450451080100,
Pure Beauty,02/2019,29.977344784662000,3.056559319130340
Pure Beauty,03/2019,19.019653553564800,-0.36553241488898500
Pure Beauty,04/2019,17.887549664632300,-0.05952284492165670
Pure Beauty,05/2019,15.610131949615100,-0.12731859632625700
Pure Beauty,06/2019,15.729760179684500,0.007663498966924970
Pure Beauty,07/2019,18.522491365053000,0.17754442238574800
Pure Beauty,08/2019,20.53718215333470,0.1087699677421870
Pure Beauty,09/2019,17.04262818547220,-0.17015742187859600
Pure Beauty,10/2019,15.157178520908200,-0.11063139112377300
Pure Beauty,11/2019,16.075528653183600,0.06058846183071780
Pure Beauty,12/2019,19.31536171759510,0.20153819723806600
Pure Beauty,01/2020,19.916170932538000,0.031105253099950800
Pure Beauty,02/2020,18.127230342604800,-0.08982352059504210
